DEPARRDT,DEPARRTM,OPRSSRTTMDIFR,OPRSENDTMDIFR,hour2min,time,working_time,min,hour
20190304,1730.0,[-50],[5],1050,[1000],55,40,16
20190304,500.0,[-5],[50],300,[295],55,55,4
20190304,1420.0,[-5],[50],860,[855],55,15,14
20190304,545.0,[-5],[50],345,[340],55,40,5
20190304,400.0,[-5],[50],240,[235],55,55,3
20190304,850.0,[-50],[5],530,[480],55,0,8
20190304,915.0,[-50],[5],555,[505],55,25,8
20190304,50.0,[-40],[5],50,[10],45,10,0
20190304,1835.0,[-50],[5],1115,[1065],55,45,17
20190304,1840.0,[-50],[5],1120,[1070],55,50,17
20190304,1505.0,[-50],[5],905,[855],55,15,14
20190304,1700.0,[-5],[50],1020,[1015],55,55,16
20190304,2245.0,[-5],[50],1365,[1360],55,40,22
20190304,1345.0,[-50],[5],825,[775],55,55,12
20190304,1705.0,[-50],[5],1025,[975],55,15,16
20190304,1950.0,[-5],[50],1190,[1185],55,45,19
20190304,915.0,[-50],[5],555,[505],55,25,8
20190304,1015.0,[-50],[5],615,[565],55,25,9
20190304,1040.0,[-50],[5],640,[590],55,50,9
20190304,1020.0,[-50],[5],620,[570],55,30,9
20190304,2020.0,[-50],[5],1220,[1170],55,30,19
20190304,1600.0,[-50],[5],960,[910],55,10,15
20190304,1550.0,[-50],[5],950,[900],55,0,15
20190304,2100.0,[-50],[5],1260,[1210],55,10,20
20190304,455.0,[-5],[50],295,[290],55,50,4
20190304,1015.0,[-50],[5],615,[565],55,25,9
20190304,1515.0,[-5],[50],915,[910],55,10,15
20190304,850.0,[-5],[50],530,[525],55,45,8
20190304,845.0,[-5],[50],525,[520],55,40,8
20190304,650.0,[-5],[50],410,[405],55,45,6
20190304,820.0,[-50],[5],500,[450],55,30,7
20190304,1905.0,[-50],[5],1145,[1095],55,15,18
20190304,1200.0,[-5],[50],720,[715],55,55,11
20190304,1300.0,[-50],[5],780,[730],55,10,12
20190304,1755.0,[-5],[50],1075,[1070],55,50,17
20190304,1630.0,[-5],[50],990,[985],55,25,16
20190304,1630.0,[-5],[50],990,[985],55,25,16
20190304,530.0,[-5],[50],330,[325],55,25,5
20190304,1730.0,[-5],[50],1050,[1045],55,25,17
20190304,1520.0,[-5],[50],920,[915],55,15,15
20190304,1555.0,[-5],[50],955,[950],55,50,15
20190304,1105.0,[-50],[5],665,[615],55,15,10
20190304,1450.0,[-5],[50],890,[885],55,45,14
20190304,1225.0,[-40],[5],745,[705],45,45,11
20190304,930.0,[-5],[40],570,[565],45,25,9
20190304,600.0,[-5],[40],360,[355],45,55,5
20190304,1105.0,[-40],[5],665,[625],45,25,10
20190304,1355.0,[-5],[50],835,[830],55,50,13
20190304,2000.0,[-50],[5],1200,[1150],55,10,19
20190304,1800.0,[-50],[5],1080,[1030],55,10,17
20190304,1805.0,[-50],[5],1085,[1035],55,15,17
20190304,1630.0,[-5],[50],990,[985],55,25,16
20190304,1615.0,[-5],[50],975,[970],55,10,16
20190304,1945.0,[-50],[5],1185,[1135],55,55,18
20190304,1840.0,[-50],[5],1120,[1070],55,50,17
20190304,1200.0,[-5],[50],720,[715],55,55,11
20190304,520.0,[-5],[50],320,[315],55,15,5
20190304,1335.0,[-50],[5],815,[765],55,45,12
20190304,1125.0,[-50],[5],685,[635],55,35,10
20190304,1250.0,[-50],[5],770,[720],55,0,12
20190304,1415.0,[-50],[5],855,[805],55,25,13
20190304,1740.0,[-5],[50],1060,[1055],55,35,17
20190304,1525.0,[-5],[50],925,[920],55,20,15
20190304,1745.0,[-5],[50],1065,[1060],55,40,17
20190304,800.0,[-50],[5],480,[430],55,10,7
20190304,1135.0,[-5],[50],695,[690],55,30,11
